Source_ID,Target_ID,Source_Lon,Source_Lat,Target_Lon,Target_Lat,Distance,StormDate
10,12,-118.43158583161522,34.549455560694575,-118.43274960522939,34.55059158756407,0.16527765262902078,2008-01-22 00:00:00
10,15,-118.43158583161522,34.549455560694575,-118.43171066107588,34.547199822031665,0.2510871056234632,2008-01-22 00:00:00
10,11,-118.43158583161522,34.549455560694575,-118.4279901845185,34.54949767280779,0.3293378641418771,2008-01-22 00:00:00
10,14,-118.43158583161522,34.549455560694575,-118.43452207674801,34.54750496024858,0.34548602141394436,2008-01-22 00:00:00
10,13,-118.43158583161522,34.549455560694575,-118.42728964833329,34.549956720305076,0.39738825774985354,2008-01-22 00:00:00
11,13,-118.4279901845185,34.54949767280779,-118.42728964833329,34.549956720305076,0.08198595934704653,2008-01-22 00:00:00
11,9,-118.4279901845185,34.54949767280779,-118.42468383359186,34.55052818493398,0.32376352608121256,2008-01-22 00:00:00
11,10,-118.4279901845185,34.54949767280779,-118.43158583161522,34.549455560694575,0.3293378641418771,2008-01-22 00:00:00
11,15,-118.4279901845185,34.54949767280779,-118.43171066107588,34.547199822031665,0.42589889151316823,2008-01-22 00:00:00
11,12,-118.4279901845185,34.54949767280779,-118.43274960522939,34.55059158756407,0.452538838572354,2008-01-22 00:00:00
12,10,-118.43274960522939,34.55059158756407,-118.43158583161522,34.549455560694575,0.16527765262902078,2008-01-22 00:00:00
12,14,-118.43274960522939,34.55059158756407,-118.43452207674801,34.54750496024858,0.37967032629793396,2008-01-22 00:00:00
12,15,-118.43274960522939,34.55059158756407,-118.43171066107588,34.547199822031665,0.38896499860240297,2008-01-22 00:00:00
12,11,-118.43274960522939,34.55059158756407,-118.4279901845185,34.54949767280779,0.452538838572354,2008-01-22 00:00:00
12,13,-118.43274960522939,34.55059158756407,-118.42728964833329,34.549956720305076,0.5049996785842864,2008-01-22 00:00:00
13,11,-118.42728964833329,34.549956720305076,-118.4279901845185,34.54949767280779,0.08198595934704653,2008-01-22 00:00:00
13,9,-118.42728964833329,34.549956720305076,-118.42468383359186,34.55052818493398,0.24696425656023746,2008-01-22 00:00:00
13,10,-118.42728964833329,34.549956720305076,-118.43158583161522,34.549455560694575,0.39738825774985354,2008-01-22 00:00:00
13,7,-118.42728964833329,34.549956720305076,-118.42623858579593,34.55382381537869,0.4406435733725377,2008-01-22 00:00:00
13,12,-118.42728964833329,34.549956720305076,-118.43274960522939,34.55059158756407,0.5049996785842864,2008-01-22 00:00:00
14,15,-118.43452207674801,34.54750496024858,-118.43171066107588,34.547199822031665,0.25971380122313936,2008-01-22 00:00:00
14,16,-118.43452207674801,34.54750496024858,-118.43672662140892,34.54578833074899,0.2778531284403575,2008-01-22 00:00:00
14,10,-118.43452207674801,34.54750496024858,-118.43158583161522,34.549455560694575,0.34548602141394436,2008-01-22 00:00:00
14,12,-118.43452207674801,34.54750496024858,-118.43274960522939,34.55059158756407,0.37967032629793396,2008-01-22 00:00:00
14,1,-118.43452207674801,34.54750496024858,-118.43707630192644,34.54235771812747,0.6183114344380594,2008-01-22 00:00:00
15,10,-118.43171066107588,34.547199822031665,-118.43158583161522,34.549455560694575,0.2510871056234632,2008-01-22 00:00:00
